vendor_id,item_name,total_spend,average_invoice_amount,total_purchase_orders,total_quantity_purchased,latest_active_contract_price,total_vendors,gold_load_timestamp
V0290,Structural Flow Meter Premium,214551.37,71517.12333333334,3,754.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Structural Steel Rod Kit,225668.11000000002,75222.70333333334,2,940.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Safety Transformer Oil Premium,85438.21,28479.403333333335,2,533.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Safety Steel Rod Standard,332476.45,110825.48333333334,3,920.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Safety Hydraulic Pump Standard,105054.81,52527.405,2,433.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Safety Transformer Oil Premium,167752.72,33550.544,4,1332.0,0.0,500,2026-07-11T20:39:56.570Z
V0255,Electrical Pvc Pipe Premium,15445.09,7722.545,2,601.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Electrical Steel Rod Standard,135749.21,45249.736666666664,3,707.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Mechanical Copper Wire Heavy Duty,14932.83,7466.415,2,320.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Fluid Conveyor Belt Kit,578271.6599999999,72283.95749999999,4,1935.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Structural Pressure Gauge Standard,641787.4400000001,106964.57333333335,3,1842.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Fluid Conveyor Belt,175487.44,35097.488,3,799.0,0.0,500,2026-07-11T20:39:56.570Z
V0465,Safety Pressure Gauge Kit,23239.08,23239.08,1,81.0,0.0,500,2026-07-11T20:39:56.570Z
V0214,Fluid Bearing Premium,439649.83,146549.94333333333,3,1138.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Fluid Safety Helmet Standard,1282342.06,142482.45111111112,7,2258.0,580.37,500,2026-07-11T20:39:56.570Z
V0230,Safety Transformer Oil Premium,26875.56,6718.89,4,1158.0,134.05,500,2026-07-11T20:39:56.570Z
V0241,Mechanical Safety Helmet Standard,0.0,0.0,1,42.0,2393.28,500,2026-07-11T20:39:56.570Z
V0290,Mechanical Electric Motor Premium,0.0,0.0,2,454.0,980.74,500,2026-07-11T20:39:56.570Z
V0366,Electrical Transformer Oil Standard,0.0,0.0,2,487.0,402.68,500,2026-07-11T20:39:56.570Z
V0146,Fluid Pneumatic Cylinder,1832228.4,305371.39999999997,5,1455.0,2035.22,500,2026-07-11T20:39:56.570Z
V0366,Structural Transformer Oil Kit,0.0,0.0,3,402.0,2908.71,500,2026-07-11T20:39:56.570Z
V0317,Instrumentation Pneumatic Cylinder Premium,57641.0,28820.5,2,180.0,636.87,500,2026-07-11T20:39:56.570Z
V0157,Electrical Circuit Breaker,0.0,0.0,2,357.0,1680.44,500,2026-07-11T20:39:56.570Z
V0097,Instrumentation Valves Heavy Duty,143468.68,35867.17,4,1228.0,0.0,500,2026-07-11T20:39:56.570Z
V0301,Instrumentation Safety Helmet,0.0,0.0,1,393.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Instrumentation Transformer Oil Kit,0.0,0.0,3,421.0,0.0,500,2026-07-11T20:39:56.570Z
V0317,Safety Pressure Gauge Kit,110459.0,55229.5,2,628.0,430.82,500,2026-07-11T20:39:56.570Z
V0097,Fluid Control Panel Premium,1613424.5899999999,268904.0983333333,5,1996.0,2342.36,500,2026-07-11T20:39:56.570Z
V0290,Fluid Safety Helmet Standard,0.0,0.0,2,545.0,0.0,500,2026-07-11T20:39:56.570Z
V0097,Electrical Safety Helmet Kit,1301281.2200000002,185897.31714285718,5,2881.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Safety Welding Rod Kit,78592.76,39296.38,2,411.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0113,Safety Steel Rod Standard,211548.02,105774.01,2,692.0,0.0,500,2026-07-11T20:39:56.570Z
V0165,Instrumentation Bearing Premium,0.0,0.0,2,634.0,0.0,500,2026-07-11T20:39:56.570Z
V0317,Safety Flow Meter Kit,0.0,0.0,2,326.0,0.0,500,2026-07-11T20:39:56.570Z
V0465,Safety Control Panel,0.0,0.0,2,273.0,0.0,500,2026-07-11T20:39:56.570Z
V0113,Instrumentation Flow Meter Heavy Duty,933174.39,186634.878,3,2048.0,0.0,500,2026-07-11T20:39:56.570Z
V0301,Structural Steel Rod Kit,362843.2,120947.73333333334,3,443.0,1457.27,500,2026-07-11T20:39:56.570Z
V0324,Instrumentation Copper Wire,130503.8,43501.26666666667,3,1097.0,0.0,500,2026-07-11T20:39:56.570Z
V0241,Safety Pneumatic Cylinder,0.0,0.0,1,495.0,0.0,500,2026-07-11T20:39:56.570Z
V0241,Structural Flow Meter Premium,0.0,0.0,1,429.0,0.0,500,2026-07-11T20:39:56.570Z
V0072,Safety Flow Meter Kit,0.0,0.0,1,306.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Mechanical Safety Helmet Standard,0.0,0.0,1,251.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0464,Instrumentation Copper Wire Heavy Duty,556482.67,69560.33375,7,1983.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Electrical Steel Rod Kit,287253.11,143626.555,2,503.0,657.48,500,2026-07-11T20:39:56.570Z
V0027,Electrical Copper Wire Premium,15422.35,5140.783333333334,2,511.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Safety Pneumatic Cylinder,269497.70999999996,53899.541999999994,3,512.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Instrumentation Fasteners,527713.35,75387.62142857142,4,1624.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0465,Fluid Steel Rod Standard,0.0,0.0,1,151.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Structural Bearing Kit,1333940.2200000002,102610.78615384617,6,3714.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Instrumentation Copper Wire Heavy Duty,435482.91000000003,108870.72750000001,4,1185.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0230,Fluid Conveyor Belt,874892.8700000001,124984.69571428573,5,2622.0,0.0,500,2026-07-11T20:39:56.570Z
V0408,Safety Hydraulic Pump Heavy Duty,227755.49,75918.49666666666,3,499.0,0.0,500,2026-07-11T20:39:56.570Z
V0241,Instrumentation Flow Meter Kit,90513.37,45256.685,2,775.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Safety Pneumatic Cylinder Kit,171923.91999999998,34384.784,4,856.0,213.66,500,2026-07-11T20:39:56.570Z
V0214,Mechanical Safety Helmet Standard,0.0,0.0,3,1221.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Mechanical Fasteners Heavy Duty,0.0,0.0,3,1053.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Instrumentation Industrial Paint Heavy Duty,205150.88,102575.44,2,641.0,0.0,500,2026-07-11T20:39:56.570Z
V0072,Structural Bearing,0.0,0.0,1,202.0,0.0,500,2026-07-11T20:39:56.570Z
V0072,Structural Transformer Oil Kit,0.0,0.0,1,302.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Instrumentation Circuit Breaker Standard,0.0,0.0,2,596.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Structural Gearbox Heavy Duty,343940.35,85985.0875,4,1704.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Structural Pvc Pipe Heavy Duty,1537540.62,153754.062,7,3075.0,777.98,500,2026-07-11T20:39:56.570Z
V0113,Electrical Steel Rod Standard,280634.37,140317.185,2,719.0,0.0,500,2026-07-11T20:39:56.570Z
V0408,Instrumentation Copper Wire Heavy Duty,0.0,0.0,1,456.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Electrical Bearing Heavy Duty,341082.81,85270.7025,3,1094.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Electrical Safety Helmet Kit,195729.24,97864.62,2,761.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Structural Conveyor Belt Standard,2056461.78,411292.356,4,1433.0,1683.96,500,2026-07-11T20:39:56.570Z
V0066,Mechanical Welding Rod Heavy Duty,96247.73999999999,32082.579999999998,2,441.0,845.48,500,2026-07-11T20:39:56.570Z
V0301,Electrical Steel Rod Kit,1045854.86,209170.972,2,1796.0,580.85,500,2026-07-11T20:39:56.570Z
V0324,Instrumentation Fasteners,857578.28,428789.14,2,424.0,2211.11,500,2026-07-11T20:39:56.570Z
V0408,Safety Pressure Gauge Kit,54386.94,54386.94,1,145.0,381.8,500,2026-07-11T20:39:56.570Z
V0246,Safety Transformer Oil Kit,165136.65,55045.549999999996,3,857.0,518.75,500,2026-07-11T20:39:56.570Z
V0290,Instrumentation Copper Wire Heavy Duty,855843.88,285281.29333333333,1,1098.0,779.26,500,2026-07-11T20:39:56.570Z
V0146,Instrumentation Flow Meter Heavy Duty,1478689.0699999998,492896.35666666663,3,652.0,3145.66,500,2026-07-11T20:39:56.570Z
V0157,Instrumentation Flow Meter Premium,3525351.68,705070.336,3,2316.0,1471.16,500,2026-07-11T20:39:56.570Z
V0135,Electrical Conveyor Belt Heavy Duty,1377807.7,172225.9625,7,2320.4046957784994,889.51,500,2026-07-11T20:39:56.570Z
V0027,Structural Conveyor Belt Standard,2381981.61,396996.935,4,1348.0,1772.73,500,2026-07-11T20:39:56.570Z
V0217,Instrumentation Safety Helmet,1630448.99,326089.798,3,1348.0,1395.29,500,2026-07-11T20:39:56.570Z
V0131,Safety Lubricant Standard,213297.13999999998,53324.284999999996,4,866.0,472.86,500,2026-07-11T20:39:56.570Z
V0408,Structural Bearing,1186623.3,593311.65,1,724.0,1638.07,500,2026-07-11T20:39:56.570Z
V0113,Mechanical Fasteners Heavy Duty,632672.83,316336.415,1,206.0,3061.99,500,2026-07-11T20:39:56.570Z
V0165,Instrumentation Copper Wire,838199.64,838199.64,1,224.0,3769.51,500,2026-07-11T20:39:56.570Z
V0214,Structural Copper Wire Premium,839004.23,279668.07666666666,1,399.0,2114.08,500,2026-07-11T20:39:56.570Z
V0317,Electrical Gearbox Kit,72250.91,72250.91,1,41.0,1763.52,500,2026-07-11T20:39:56.570Z
V0066,Safety Conveyor Belt,54989.68,54989.68,1,174.0,313.63,500,2026-07-11T20:39:56.570Z
V0290,Instrumentation Steel Rod,2177387.23,435477.446,4,919.0,2969.7,500,2026-07-11T20:39:56.570Z
V0131,Mechanical Flow Meter Premium,120034.28,13337.142222222223,6,1342.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Instrumentation Electric Motor Premium,2175401.67,1087700.835,1,770.0,2818.27,500,2026-07-11T20:39:56.570Z
V0027,Safety Transformer Oil Standard,16563.69,16563.69,1,113.0,0.0,500,2026-07-11T20:39:56.570Z
V0255,Safety Gearbox Premium,5601.18,2800.59,2,503.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Safety Pressure Gauge Kit,1012721.8400000001,92065.62181818183,6,3906.4046957784994,0.0,500,2026-07-11T20:39:56.570Z
V0217,Electrical Transformer Oil Standard,180393.8,90196.9,2,820.0,0.0,500,2026-07-11T20:39:56.570Z
V0072,Safety Control Panel Kit,144425.16,72212.58,2,500.0,0.0,500,2026-07-11T20:39:56.570Z
V0110,Fluid Pneumatic Cylinder,228601.0,114300.5,1,726.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Structural Valves Standard,170956.89,28492.815000000002,5,1125.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Mechanical Safety Helmet Standard,504884.61,252442.305,1,934.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Electrical Steel Rod,228921.4,114460.7,2,909.0,0.0,500,2026-07-11T20:39:56.570Z
V0157,Fluid Flow Meter Kit,477587.15,59698.39375,4,1482.0,0.0,500,2026-07-11T20:39:56.570Z
V0157,Structural Transformer Oil Kit,31381.16,7845.29,4,817.0,0.0,500,2026-07-11T20:39:56.570Z
V0217,Electrical Copper Wire Premium,446756.41,223378.205,1,936.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Instrumentation Bearing Premium,381276.94,127092.31333333334,3,735.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Fluid Safety Helmet Kit,1937903.36,387580.672,5,1265.0,1526.52,500,2026-07-11T20:39:56.570Z
V0097,Structural Pvc Pipe Heavy Duty,859453.3300000001,95494.81444444445,5,2127.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Structural Lubricant,51432.09,17144.03,3,615.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Electrical Steel Rod,134466.89,134466.89,1,331.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Safety Control Panel Heavy Duty,371449.48000000004,123816.49333333335,2,1106.0,0.0,500,2026-07-11T20:39:56.570Z
V0097,Instrumentation Flow Meter Heavy Duty,432520.09,108130.0225,2,808.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Electrical Steel Rod,76486.83,76486.83,1,132.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Electrical Conveyor Belt Heavy Duty,144669.22,144669.22,1,164.0,0.0,500,2026-07-11T20:39:56.570Z
V0484,Instrumentation Copper Wire Heavy Duty,100608.38,33536.12666666667,2,479.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Instrumentation Valves Heavy Duty,44418.979999999996,14806.326666666666,2,241.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Safety Lubricant Standard,783395.44,87043.93777777777,6,1552.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Fluid Conveyor Belt,760408.65,253469.55000000002,2,309.0,2231.06,500,2026-07-11T20:39:56.570Z
V0175,Structural Conveyor Belt Premium,108101.16,108101.16,1,323.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Safety Control Panel,34558.22,17279.11,2,594.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Safety Pressure Gauge Premium,120306.47,120306.47,1,487.0,0.0,500,2026-07-11T20:39:56.570Z
V0214,Mechanical Conveyor Belt,150343.13,150343.13,1,311.0,0.0,500,2026-07-11T20:39:56.570Z
V0465,Electrical Circuit Breaker,40816.94,20408.47,2,469.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Structural Conveyor Belt Standard,176037.26,58679.08666666667,2,463.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Mechanical Circuit Breaker Premium,300756.93,50126.155,4,708.0,0.0,500,2026-07-11T20:39:56.570Z
V0408,Electrical Conveyor Belt Standard,23314.48,23314.48,1,16.0,0.0,500,2026-07-11T20:39:56.570Z
V0048,Mechanical Welding Rod Heavy Duty,295872.89,295872.89,1,329.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Mechanical Electric Motor Premium,143768.33,143768.33,1,388.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Safety Control Panel Kit,742189.94,123698.32333333332,3,1632.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0246,Fluid Conveyor Belt,462929.94,92585.988,4,1217.0,0.0,500,2026-07-11T20:39:56.570Z
V0408,Safety Lubricant Standard,50744.37,50744.37,1,155.0,0.0,500,2026-07-11T20:39:56.570Z
V0484,Electrical Circuit Breaker,497871.39999999997,165957.13333333333,2,791.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Safety Lubricant Kit,358164.21,71632.842,2,781.0,457.08,500,2026-07-11T20:39:56.570Z
V0246,Structural Copper Wire Premium,967045.74,483522.87,2,934.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Fluid Safety Helmet Kit,297312.9,74328.225,2,971.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Safety Conveyor Belt,281774.80000000005,70443.70000000001,2,1877.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Safety Welding Rod Kit,411933.80000000005,205966.90000000002,1,862.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Safety Transformer Oil Standard,164876.50999999998,18319.61222222222,7,1641.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Fluid Flow Meter Kit,15107.29,15107.29,1,47.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Structural Gearbox Heavy Duty,51759.99,51759.99,1,329.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Safety Control Panel Kit,623768.39,124753.678,3,1349.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Electrical Bearing Heavy Duty,46668.27,15556.089999999998,2,244.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Structural Valves Standard,2434180.22,608545.055,3,888.0,0.0,500,2026-07-11T20:39:56.570Z
V0408,Fluid Flow Meter Kit,10959.380000000001,5479.6900000000005,1,502.4046957784994,0.0,500,2026-07-11T20:39:56.570Z
V0465,Electrical Steel Rod Kit,41947.85,41947.85,1,91.0,0.0,500,2026-07-11T20:39:56.570Z
V0113,Instrumentation Steel Rod,0.0,0.0,1,177.0,3027.89,500,2026-07-11T20:39:56.570Z
V0146,Electrical Circuit Breaker,0.0,0.0,2,518.0,1609.16,500,2026-07-11T20:39:56.570Z
V0017,Instrumentation Industrial Paint Heavy Duty,0.0,0.0,1,192.0,4164.32,500,2026-07-11T20:39:56.570Z
V0113,Safety Flow Meter Kit,0.0,0.0,1,399.0,317.06,500,2026-07-11T20:39:56.570Z
V0072,Structural Steel Rod Kit,1090107.7,363369.23333333334,2,1004.0,1446.7,500,2026-07-11T20:39:56.570Z
V0324,Mechanical Electric Motor Standard,0.0,0.0,1,262.0,2071.95,500,2026-07-11T20:39:56.570Z
V0214,Fluid Safety Helmet Standard,0.0,0.0,1,234.0,0.0,500,2026-07-11T20:39:56.570Z
V0415,Fluid Safety Helmet Standard,38195.6,9548.9,4,875.0,0.0,500,2026-07-11T20:39:56.570Z
V0110,Structural Pressure Gauge Standard,680677.3500000001,113446.22500000002,3,1759.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Safety Control Panel Kit,0.0,0.0,3,444.0,0.0,500,2026-07-11T20:39:56.570Z
V0175,Fluid Safety Helmet Kit,106913.93,53456.965,2,725.0,0.0,500,2026-07-11T20:39:56.570Z
V0113,Structural Gearbox Heavy Duty,0.0,0.0,1,18.0,2485.29,500,2026-07-11T20:39:56.570Z
V0246,Electrical Pvc Pipe Kit,705063.85,78340.42777777778,7,2841.0,0.0,500,2026-07-11T20:39:56.570Z
V0097,Safety Control Panel Heavy Duty,266561.69,66640.4225,3,805.0,0.0,500,2026-07-11T20:39:56.570Z
V0317,Structural Steel Rod Kit,0.0,0.0,1,69.0,0.0,500,2026-07-11T20:39:56.570Z
V0217,Electrical Gearbox Kit,0.0,0.0,2,650.0,0.0,500,2026-07-11T20:39:56.570Z
V0301,Electrical Transformer Oil Kit,0.0,0.0,1,136.0,0.0,500,2026-07-11T20:39:56.570Z
V0157,Safety Hydraulic Pump Standard,12625.86,6312.93,2,266.2023478892497,107.2,500,2026-07-11T20:39:56.570Z
V0017,Structural Lubricant,0.0,0.0,2,599.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Structural Pvc Pipe Heavy Duty,108457.59,54228.795,2,373.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Structural Steel Rod Kit,0.0,0.0,1,437.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Instrumentation Flow Meter Premium,0.0,0.0,1,338.0,0.0,500,2026-07-11T20:39:56.570Z
V0324,Structural Conveyor Belt Standard,0.0,0.0,1,413.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Structural Hydraulic Pump Premium,317779.62,63555.924,4,1127.0,0.0,500,2026-07-11T20:39:56.570Z
V0165,Safety Control Panel Heavy Duty,125510.74,41836.91333333334,2,399.0,0.0,500,2026-07-11T20:39:56.570Z
V0157,Fluid Safety Helmet Premium,0.0,0.0,3,832.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Structural Bearing,11286.38,3762.1266666666666,2,528.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Safety Hydraulic Pump Heavy Duty,19150.2,4787.55,4,628.0,54.63,500,2026-07-11T20:39:56.570Z
V0131,Mechanical Welding Rod Heavy Duty,524663.8799999999,131165.96999999997,3,1093.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Fluid Steel Rod Standard,0.0,0.0,2,727.0,0.0,500,2026-07-11T20:39:56.570Z
V0113,Fluid Lubricant Standard,0.0,0.0,2,404.0,260.05,500,2026-07-11T20:39:56.570Z
V0066,Mechanical Pressure Gauge Premium,123348.35,61674.175,2,720.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Structural Bearing Kit,0.0,0.0,2,669.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Structural Bearing Kit,0.0,0.0,1,311.0,0.0,500,2026-07-11T20:39:56.570Z
V0246,Fluid Conveyor Belt Kit,1274152.3900000001,106179.36583333334,6,3580.0,0.0,500,2026-07-11T20:39:56.570Z
V0484,Fluid Conveyor Belt,0.0,0.0,1,121.0,0.0,500,2026-07-11T20:39:56.570Z
V0317,Instrumentation Circuit Breaker Standard,0.0,0.0,1,306.0,0.0,500,2026-07-11T20:39:56.570Z
V0066,Structural Bearing Kit,95103.64,47551.82,2,333.0,0.0,500,2026-07-11T20:39:56.570Z
V0408,Safety Control Panel,326878.31,65375.662,4,1761.0,262.03,500,2026-07-11T20:39:56.570Z
V0255,Structural Hydraulic Pump Premium,637742.81,212580.93666666668,2,978.0,0.0,500,2026-07-11T20:39:56.570Z
V0301,Fluid Safety Helmet Premium,0.0,0.0,2,704.0,130.49,500,2026-07-11T20:39:56.570Z
V0165,Fluid Conveyor Belt Kit,115448.36,57724.18,2,415.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Structural Pneumatic Cylinder Premium,0.0,0.0,1,113.0,0.0,500,2026-07-11T20:39:56.570Z
V0131,Safety Control Panel Heavy Duty,705863.27,100837.61,4,2074.0,0.0,500,2026-07-11T20:39:56.570Z
V0393,Mechanical Conveyor Belt,406485.38999999996,101621.34749999999,4,1173.0,0.0,500,2026-07-11T20:39:56.570Z
V0464,Fluid Steel Rod Standard,0.0,0.0,1,165.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Instrumentation Flow Meter Heavy Duty,577984.27,115596.854,3,1410.0,0.0,500,2026-07-11T20:39:56.570Z
V0366,Structural Pvc Pipe Heavy Duty,0.0,0.0,1,131.0,0.0,500,2026-07-11T20:39:56.570Z
V0027,Instrumentation Safety Helmet,0.0,0.0,2,593.0,0.0,500,2026-07-11T20:39:56.570Z
V0017,Electrical Circuit Breaker,355327.29000000004,50761.041428571436,3,854.0,0.0,500,2026-07-11T20:39:56.570Z
V0255,Fluid Steel Rod Standard,25218.41,12609.205,2,365.0,0.0,500,2026-07-11T20:39:56.570Z
V0214,Mechanical Electric Motor Standard,1529325.1,382331.275,4,1755.0,1905.54,500,2026-07-11T20:39:56.570Z
V0131,Instrumentation Transformer Oil Kit,0.0,0.0,1,49.0,0.0,500,2026-07-11T20:39:56.570Z
V0230,Instrumentation Flow Meter Kit,33682.85,16841.425,2,770.0,0.0,500,2026-07-11T20:39:56.570Z
V0290,Structural Safety Helmet Heavy Duty,1014129.69,507064.845,1,952.0,1060.46,500,2026-07-11T20:39:56.570Z
V0027,Mechanical Safety Helmet Standard,1890468.7,472617.175,3,734.0,2682.32,500,2026-07-11T20:39:56.570Z
V0217,Mechanical Conveyor Belt,108101.16,108101.16,1,392.0,3344.63,500,2026-07-11T20:39:56.570Z
V0165,Instrumentation Flow Meter Heavy Duty,735443.31,735443.31,1,253.0,2934.24,500,2026-07-11T20:39:56.570Z
V0131,Structural Steel Rod Kit,3255542.2900000005,651108.4580000001,3,2074.0,1571.19,500,2026-07-11T20:39:56.570Z
V0072,Mechanical Pressure Gauge Standard,443872.41000000003,147957.47,1,162.0,2724.49,500,2026-07-11T20:39:56.570Z
V0393,Instrumentation Transformer Oil Kit,3807695.92,761539.184,3,1912.0,2101.88,500,2026-07-11T20:39:56.570Z
V0324,Structural Copper Wire Standard,2354694.2199999997,588673.5549999999,3,1177.0,2486.99,500,2026-07-11T20:39:56.570Z
V0290,Safety Transformer Oil Premium,142974.94,47658.31333333333,2,795.2023478892497,148.77,500,2026-07-11T20:39:56.570Z
V0393,Structural Pressure Gauge Standard,2291210.24,254578.91555555558,4,1418.0,1604.98,500,2026-07-11T20:39:56.570Z
V0072,Structural Pvc Pipe Heavy Duty,352165.45999999996,117388.48666666665,2,494.0,777.45,500,2026-07-11T20:39:56.570Z
V0135,Electrical Lubricant Heavy Duty,4867794.45,486779.445,5,2004.0,2525.27,500,2026-07-11T20:39:56.570Z
V0464,Safety Pressure Gauge Kit,246366.19,49273.238,2,534.0,418.35,500,2026-07-11T20:39:56.570Z
V0393,Safety Hydraulic Pump Heavy Duty,135760.06,12341.823636363637,6,2542.2023478892497,52.88,500,2026-07-11T20:39:56.570Z
V0408,Safety Lubricant Kit,158850.63,39712.6575,4,846.0,520.16,500,2026-07-11T20:39:56.570Z
V0165,Fluid Control Panel Premium,1163068.2000000002,387689.4000000001,2,533.0,2158.99,500,2026-07-11T20:39:56.570Z
V0393,Instrumentation Copper Wire Heavy Duty,1314335.8699999999,328583.96749999997,2,1578.0,826.17,500,2026-07-11T20:39:56.570Z
V0255,Electrical Transformer Oil Standard,261460.23,65365.0575,3,1112.0,394.39,500,2026-07-11T20:39:56.570Z
V0324,Electrical Gearbox Kit,2231320.0,223132.0,4,1606.0,1825.34,500,2026-07-11T20:39:56.570Z
V0366,Safety Pressure Gauge Premium,108101.16,54050.58,2,526.0,196.93,500,2026-07-11T20:39:56.570Z
V0246,Safety Gearbox Premium,891326.8100000002,111415.85125000002,5,2045.0,0.0,500,2026-07-11T20:39:56.570Z
V0146,Structural Valves Standard,172969.01,86484.505,2,575.0,0.0,500,2026-07-11T20:39:56.570Z
V0135,Safety Transformer Oil Premium,113903.82,22780.764000000003,3,862.0,133.47,500,2026-07-11T20:39:56.570Z
V0135,Electrical Steel Rod,282483.73,56496.746,5,1341.0,0.0,500,2026-07-11T20:39:56.570Z
