vendor_id,po_id,item_name,quantity,contract_price,actual_amount,expected_amount,variance,variance_percentage,price_status,gold_load_timestamp
V0495,PO040479,Fluid Conveyor Belt,373.0,2001.75,755794.58,746652.75,9141.829999999958,1.22,Overcharged,2026-07-12T08:48:38.325Z
V0233,PO040678,Fluid Safety Helmet Kit,27.0,1645.75,43768.17,44435.25,-667.0800000000017,-1.5,Undercharged,2026-07-12T08:48:38.325Z
V0005,PO040732,Mechanical Fasteners Premium,107.0,3669.9,400524.76,392679.3,7845.460000000021,2.0,Overcharged,2026-07-12T08:48:38.325Z
V0112,PO040864,Safety Pneumatic Cylinder,319.0,254.7,80422.87,81249.3,-826.4300000000076,-1.02,Undercharged,2026-07-12T08:48:38.325Z
V0466,PO040958,Safety Pneumatic Cylinder,138.0,233.41,32828.27,32210.579999999998,617.6899999999987,1.92,Overcharged,2026-07-12T08:48:38.325Z
V0363,PO041036,Mechanical Pressure Gauge Premium,92.0,3452.75,317512.41,317653.0,-140.5900000000256,-0.04,Undercharged,2026-07-12T08:48:38.325Z
V0147,PO041055,Fluid Conveyor Belt,358.0,2054.37,721931.39,735464.46,-13533.069999999949,-1.84,Undercharged,2026-07-12T08:48:38.325Z
V0066,PO041288,Safety Flow Meter Kit,277.0,361.78,99906.42,100213.06,-306.6399999999994,-0.31,Undercharged,2026-07-12T08:48:38.325Z
V0176,PO041477,Electrical Steel Rod Standard,87.0,1464.37,126366.0,127400.18999999999,-1034.1899999999878,-0.81,Undercharged,2026-07-12T08:48:38.325Z
V0422,PO041487,Structural Conveyor Belt Standard,34.0,1677.75,57650.18,57043.5,606.6800000000003,1.06,Overcharged,2026-07-12T08:48:38.325Z
V0191,PO041840,Mechanical Pressure Gauge Premium,485.0,3369.08,1607091.74,1634003.8,-26912.060000000056,-1.65,Undercharged,2026-07-12T08:48:38.325Z
V0070,PO041847,Instrumentation Bearing Premium,65.0,2555.1,168508.5,166081.5,2427.0,1.46,Overcharged,2026-07-12T08:48:38.325Z
V0409,PO041909,Mechanical Flow Meter,58.0,4054.51,236903.16,235161.58000000002,1741.5799999999872,0.74,Overcharged,2026-07-12T08:48:38.325Z
V0197,PO042052,Mechanical Electric Motor Premium,210.0,1049.23,221537.83,220338.30000000002,1199.5299999999697,0.54,Overcharged,2026-07-12T08:48:38.325Z
V0055,PO042078,Instrumentation Bearing Premium,224.0,2562.2,579573.55,573932.7999999999,5640.750000000116,0.98,Overcharged,2026-07-12T08:48:38.325Z
V0251,PO042081,Instrumentation Valves Heavy Duty,190.0,3374.64,696150.21,641181.6,54968.609999999986,8.57,Overcharged,2026-07-12T08:48:38.325Z
V0473,PO042242,Electrical Gearbox Kit,146.0,1917.01,279465.46,279883.46,-418.0,-0.15,Undercharged,2026-07-12T08:48:38.325Z
V0232,PO042276,Fluid Pneumatic Cylinder,357.0,2037.49,725755.31,727383.93,-1628.6199999999953,-0.22,Undercharged,2026-07-12T08:48:38.325Z
V0145,PO042291,Safety Pneumatic Cylinder,80.0,221.59,19214.46,17727.2,1487.2599999999984,8.39,Overcharged,2026-07-12T08:48:38.325Z
V0122,PO042486,Structural Flow Meter Premium,240.0,1780.66,421237.97,427358.4,-6120.430000000051,-1.43,Undercharged,2026-07-12T08:48:38.325Z
V0214,PO042732,Instrumentation Pneumatic Cylinder Premium,227.0,633.44,141829.62,143790.88,-1961.2600000000093,-1.36,Undercharged,2026-07-12T08:48:38.325Z
V0236,PO042867,Electrical Lubricant Heavy Duty,465.0,2408.2,1130877.26,1119813.0,11064.26000000001,0.99,Overcharged,2026-07-12T08:48:38.325Z
V0201,PO042996,Safety Control Panel Kit,322.0,249.22,79904.34,80248.84,-344.5,-0.43,Undercharged,2026-07-12T08:48:38.325Z
V0169,PO043020,Safety Control Panel Kit,344.0,224.66,78439.71,77283.04,1156.6700000000128,1.5,Overcharged,2026-07-12T08:48:38.325Z
V0331,PO043271,Fluid Flow Meter Kit,324.0,249.47,81160.7,80828.28,332.41999999999825,0.41,Overcharged,2026-07-12T08:48:38.325Z
V0008,PO043389,Instrumentation Safety Helmet,17.0,1329.6,20939.01,22603.199999999997,-1664.1899999999987,-7.36,Undercharged,2026-07-12T08:48:38.325Z
V0185,PO043416,Mechanical Electric Motor Premium,313.0,941.79,294170.7,294780.26999999996,-609.5699999999488,-0.21,Undercharged,2026-07-12T08:48:38.325Z
V0228,PO043561,Structural Conveyor Belt Premium,274.0,389.26,107741.31,106657.23999999999,1084.070000000007,1.02,Overcharged,2026-07-12T08:48:38.325Z
V0308,PO043759,Electrical Lubricant Heavy Duty,451.0,2600.6,1188032.57,1172870.5999999999,15161.970000000205,1.29,Overcharged,2026-07-12T08:48:38.325Z
V0177,PO043873,Safety Control Panel Heavy Duty,193.0,508.1,96981.85,98063.3,-1081.449999999997,-1.1,Undercharged,2026-07-12T08:48:38.325Z
V0108,PO043932,Structural Transformer Oil,315.0,547.91,169163.47,172591.65,-3428.179999999993,-1.99,Undercharged,2026-07-12T08:48:38.325Z
V0163,PO044013,Structural Conveyor Belt Premium,498.0,394.65,192950.48,196535.69999999998,-3585.219999999972,-1.82,Undercharged,2026-07-12T08:48:38.325Z
V0038,PO044036,Safety Lubricant Kit,73.0,532.34,39149.15,38860.82,288.33000000000175,0.74,Overcharged,2026-07-12T08:48:38.325Z
V0108,PO044179,Electrical Steel Rod Standard,369.0,1428.7,527289.23,527190.3,98.92999999993481,0.02,Overcharged,2026-07-12T08:48:38.325Z
V0196,PO044734,Electrical Circuit Breaker,17.0,1795.07,29955.74,30516.19,-560.4499999999971,-1.84,Undercharged,2026-07-12T08:48:38.325Z
V0493,PO044860,Instrumentation Bearing Premium,194.0,2817.68,547825.89,546629.9199999999,1195.9700000000885,0.22,Overcharged,2026-07-12T08:48:38.325Z
V0309,PO045022,Structural Transformer Oil,16.0,612.73,9756.03,9803.68,-47.649999999999636,-0.49,Undercharged,2026-07-12T08:48:38.325Z
V0222,PO045065,Mechanical Fasteners Premium,339.0,3381.17,108101.16,1146216.6300000001,-1038115.4700000001,-90.57,Undercharged,2026-07-12T08:48:38.325Z
V0110,PO045461,Electrical Bearing Heavy Duty,341.0,1723.3,550767.49,587645.2999999999,-36877.80999999994,-6.28,Undercharged,2026-07-12T08:48:38.325Z
V0009,PO045548,Fluid Bearing Premium,205.0,861.1,179099.53,176525.5,2574.029999999999,1.46,Overcharged,2026-07-12T08:48:38.325Z
V0448,PO045589,Structural Conveyor Belt Premium,393.0,385.62,148713.97,151548.66,-2834.6900000000023,-1.87,Undercharged,2026-07-12T08:48:38.325Z
V0448,PO045778,Structural Transformer Oil,217.0,632.9,138308.94,137339.3,969.640000000014,0.71,Overcharged,2026-07-12T08:48:38.325Z
V0460,PO045870,Structural Copper Wire Standard,147.0,2741.62,398531.36,403018.13999999996,-4486.77999999997,-1.11,Undercharged,2026-07-12T08:48:38.325Z
V0457,PO045905,Instrumentation Flow Meter Kit,419.0,3903.08,1823281.86,1635390.52,187891.34000000008,11.49,Overcharged,2026-07-12T08:48:38.325Z
V0320,PO046050,Electrical Steel Rod Kit,496.0,652.51,318141.71,323644.96,-5503.25,-1.7,Undercharged,2026-07-12T08:48:38.325Z
V0078,PO046220,Mechanical Fasteners Heavy Duty,84.0,3209.5,274080.59,269598.0,4482.590000000026,1.66,Overcharged,2026-07-12T08:48:38.325Z
V0289,PO046263,Safety Transformer Oil Heavy Duty,222.0,465.79,103930.17,103405.38,524.7899999999936,0.51,Overcharged,2026-07-12T08:48:38.325Z
V0327,PO046404,Structural Bearing Kit,334.0,1632.2,531762.81,545154.8,-13391.98999999999,-2.46,Undercharged,2026-07-12T08:48:38.325Z
V0318,PO046524,Safety Transformer Oil Premium,153.0,151.85,20057.48,23233.05,-3175.5699999999997,-13.67,Undercharged,2026-07-12T08:48:38.325Z
V0378,PO046599,Structural Pressure Gauge Standard,487.0,1725.01,842522.58,840079.87,2442.7099999999627,0.29,Overcharged,2026-07-12T08:48:38.325Z
V0072,PO046618,Fluid Lubricant Standard,357.0,291.21,102460.98,103961.96999999999,-1500.9899999999907,-1.44,Undercharged,2026-07-12T08:48:38.325Z
V0123,PO046862,Fluid Safety Helmet Kit,227.0,1650.48,369442.0,374658.96,-5216.960000000021,-1.39,Undercharged,2026-07-12T08:48:38.325Z
V0243,PO047166,Safety Conveyor Belt Standard,377.0,147.55,55356.59,55626.350000000006,-269.7600000000093,-0.48,Undercharged,2026-07-12T08:48:38.325Z
V0083,PO047228,Instrumentation Steel Rod,142.0,3280.98,458654.86,465899.16,-7244.299999999988,-1.55,Undercharged,2026-07-12T08:48:38.325Z
V0459,PO047498,Instrumentation Circuit Breaker Standard,20.0,2188.54,43157.66,43770.8,-613.1399999999994,-1.4,Undercharged,2026-07-12T08:48:38.325Z
V0183,PO047521,Mechanical Electric Motor Premium,251.2023478892497,930.24,438242.51,233678.47210049565,204564.03789950436,87.54,Overcharged,2026-07-12T08:48:38.325Z
V0463,PO047591,Structural Pvc Pipe Heavy Duty,87.0,781.03,67940.48,67949.61,-9.130000000004657,-0.01,Undercharged,2026-07-12T08:48:38.325Z
V0497,PO047920,Safety Transformer Oil Kit,159.0,511.81,81711.92,81377.79,334.13000000000466,0.41,Overcharged,2026-07-12T08:48:38.325Z
V0353,PO047936,Structural Transformer Oil,361.0,613.83,219240.22,221592.63,-2352.4100000000035,-1.06,Undercharged,2026-07-12T08:48:38.325Z
V0380,PO047954,Instrumentation Flow Meter Heavy Duty,57.0,3111.55,174677.84,177358.35,-2680.5100000000093,-1.51,Undercharged,2026-07-12T08:48:38.325Z
V0187,PO048176,Fluid Bearing Premium,328.0,890.2,297119.85,291985.60000000003,5134.249999999942,1.76,Overcharged,2026-07-12T08:48:38.325Z
V0177,PO048443,Electrical Steel Rod Kit,159.0,629.88,101919.2,100150.92,1768.2799999999988,1.77,Overcharged,2026-07-12T08:48:38.325Z
V0481,PO048471,Safety Conveyor Belt Standard,176.0,146.91,26131.94,25856.16,275.77999999999884,1.07,Overcharged,2026-07-12T08:48:38.325Z
V0233,PO048548,Electrical Steel Rod Standard,289.0,1563.47,512168.42,451842.83,60325.58999999997,13.35,Overcharged,2026-07-12T08:48:38.325Z
V0305,PO048549,Safety Hydraulic Pump Standard,250.0,101.61,26294.22,25402.5,891.7200000000012,3.51,Overcharged,2026-07-12T08:48:38.325Z
V0144,PO048586,Instrumentation Electric Motor Premium,490.0,2912.59,108101.16,1427169.1,-1319067.9400000002,-92.43,Undercharged,2026-07-12T08:48:38.325Z
V0362,PO048589,Electrical Steel Rod,401.0,898.88,354488.92,360450.88,-5961.960000000021,-1.65,Undercharged,2026-07-12T08:48:38.325Z
V0352,PO049061,Fluid Steel Rod Standard,298.0,2116.35,627350.67,630672.2999999999,-3321.6299999998882,-0.53,Undercharged,2026-07-12T08:48:38.325Z
V0437,PO049089,Instrumentation Flow Meter Heavy Duty,334.0,2764.75,912213.64,923426.5,-11212.859999999986,-1.21,Undercharged,2026-07-12T08:48:38.325Z
V0163,PO049208,Instrumentation Transformer Oil Kit,383.0,2229.4,857116.12,853860.2000000001,3255.9199999999255,0.38,Overcharged,2026-07-12T08:48:38.325Z
V0046,PO049390,Mechanical Copper Wire Heavy Duty,28.0,3784.41,106959.88,105963.48,996.4000000000087,0.94,Overcharged,2026-07-12T08:48:38.325Z
V0440,PO049399,Structural Transformer Oil Kit,103.0,2943.46,302787.74,303176.38,-388.64000000001397,-0.13,Undercharged,2026-07-12T08:48:38.325Z
V0361,PO049513,Instrumentation Flow Meter Kit,87.0,3729.95,327715.01,324505.64999999997,3209.3600000000442,0.99,Overcharged,2026-07-12T08:48:38.325Z
V0262,PO049653,Fluid Pneumatic Cylinder,122.0,2091.99,257228.66,255222.77999999997,2005.8800000000338,0.79,Overcharged,2026-07-12T08:48:38.325Z
V0029,PO049888,Instrumentation Flow Meter Heavy Duty,291.0,3026.78,868717.84,880792.9800000001,-12075.14000000013,-1.37,Undercharged,2026-07-12T08:48:38.325Z
V0080,PO049949,Safety Control Panel,267.0,260.06,70020.58,69436.02,584.5599999999977,0.84,Overcharged,2026-07-12T08:48:38.325Z
V0085,PO050110,Structural Transformer Oil,226.0,586.75,135796.68,132605.5,3191.179999999993,2.41,Overcharged,2026-07-12T08:48:38.325Z
V0161,PO050417,Structural Lubricant,245.0,3428.47,843798.99,839975.1499999999,3823.840000000084,0.46,Overcharged,2026-07-12T08:48:38.325Z
V0330,PO050530,Structural Transformer Oil Kit,406.0,3103.44,1271230.98,1259996.6400000001,11234.339999999851,0.89,Overcharged,2026-07-12T08:48:38.325Z
V0258,PO050590,Structural Transformer Oil Kit,432.0,2805.7,1220462.14,1212062.4,8399.73999999999,0.69,Overcharged,2026-07-12T08:48:38.325Z
V0362,PO050728,Mechanical Welding Rod Heavy Duty,387.0,808.32,310350.34,312819.84,-2469.5,-0.79,Undercharged,2026-07-12T08:48:38.325Z
V0404,PO050774,Instrumentation Copper Wire,400.0,3517.64,1384855.16,1407056.0,-22200.840000000084,-1.58,Undercharged,2026-07-12T08:48:38.325Z
V0460,PO050974,Structural Safety Helmet Heavy Duty,449.0,930.59,459245.72,417834.91000000003,41410.80999999994,9.91,Overcharged,2026-07-12T08:48:38.325Z
V0493,PO050998,Structural Lubricant,295.0,3250.67,953819.24,958947.65,-5128.410000000033,-0.53,Undercharged,2026-07-12T08:48:38.325Z
V0445,PO051094,Mechanical Electric Motor Premium,311.0,927.79,282864.04,288542.69,-5678.650000000023,-1.97,Undercharged,2026-07-12T08:48:38.325Z
V0155,PO051110,Instrumentation Electric Motor Premium,344.0,2618.93,915262.57,900911.9199999999,14350.650000000023,1.59,Overcharged,2026-07-12T08:48:38.325Z
V0340,PO051199,Safety Transformer Oil Kit,41.0,519.99,21461.66,21319.59,142.0699999999997,0.67,Overcharged,2026-07-12T08:48:38.325Z
V0435,PO051394,Safety Welding Rod Kit,45.0,314.94,14257.59,14172.3,85.29000000000087,0.6,Overcharged,2026-07-12T08:48:38.325Z
V0129,PO051493,Mechanical Flow Meter Premium,18.0,2221.72,39914.06,39990.96,-76.90000000000146,-0.19,Undercharged,2026-07-12T08:48:38.325Z
V0450,PO051540,Instrumentation Hydraulic Pump Premium,153.0,3254.85,553009.23,497992.05,55017.17999999999,11.05,Overcharged,2026-07-12T08:48:38.325Z
V0381,PO051679,Structural Conveyor Belt Premium,430.0,396.86,165478.82,170649.80000000002,-5170.9800000000105,-3.03,Undercharged,2026-07-12T08:48:38.325Z
V0379,PO051978,Electrical Conveyor Belt Heavy Duty,23.0,1008.48,108101.16,23195.04,84906.12,366.05,Overcharged,2026-07-12T08:48:38.325Z
V0473,PO051998,Mechanical Conveyor Belt,355.0,3314.19,1179208.54,1176537.45,2671.090000000084,0.23,Overcharged,2026-07-12T08:48:38.325Z
V0028,PO052437,Safety Pneumatic Cylinder,280.0,236.1,75857.84,66108.0,9749.839999999997,14.75,Overcharged,2026-07-12T08:48:38.325Z
V0276,PO052533,Instrumentation Hydraulic Pump Premium,8.0,3276.84,26458.95,26214.72,244.22999999999956,0.93,Overcharged,2026-07-12T08:48:38.325Z
V0348,PO052625,Structural Copper Wire Standard,75.0,2669.69,197403.7,200226.75,-2823.0499999999884,-1.41,Undercharged,2026-07-12T08:48:38.325Z
V0109,PO052654,Mechanical Circuit Breaker Heavy Duty,57.0,3999.67,242227.44,227981.19,14246.25,6.25,Overcharged,2026-07-12T08:48:38.325Z
V0382,PO052806,Mechanical Circuit Breaker Heavy Duty,372.0,3835.38,108101.16,1426761.36,-1318660.2000000002,-92.42,Undercharged,2026-07-12T08:48:38.325Z
V0403,PO052928,Instrumentation Bearing Premium,338.0,2852.16,962254.14,964030.08,-1775.9399999999441,-0.18,Undercharged,2026-07-12T08:48:38.325Z
V0491,PO052949,Structural Valves Standard,349.0,3278.42,1350186.94,1144168.58,206018.35999999987,18.01,Overcharged,2026-07-12T08:48:38.325Z
V0026,PO053045,Safety Pressure Gauge Premium,411.0,173.85,70523.94,71452.34999999999,-928.4099999999889,-1.3,Undercharged,2026-07-12T08:48:38.325Z
V0070,PO053178,Fluid Control Panel Premium,466.0,2084.35,959634.2,971307.1,-11672.900000000023,-1.2,Undercharged,2026-07-12T08:48:38.325Z
V0303,PO053507,Safety Transformer Oil Kit,136.0,453.29,61518.45,61647.44,-128.99000000000524,-0.21,Undercharged,2026-07-12T08:48:38.325Z
V0439,PO053975,Instrumentation Steel Rod,196.0,3095.74,608140.58,606765.0399999999,1375.5400000000373,0.23,Overcharged,2026-07-12T08:48:38.325Z
V0498,PO054237,Structural Lubricant,179.0,3567.0,642115.0,638493.0,3622.0,0.57,Overcharged,2026-07-12T08:48:38.325Z
V0258,PO054378,Mechanical Circuit Breaker Premium,82.0,2953.42,246479.91,242180.44,4299.470000000001,1.78,Overcharged,2026-07-12T08:48:38.325Z
V0353,PO054425,Mechanical Pressure Gauge Standard,424.0,2886.48,1227199.38,1223867.52,3331.8599999998696,0.27,Overcharged,2026-07-12T08:48:38.325Z
V0388,PO054436,Structural Pvc Pipe Heavy Duty,190.0,749.39,142185.12,142384.1,-198.98000000001048,-0.14,Undercharged,2026-07-12T08:48:38.325Z
V0157,PO054442,Mechanical Flow Meter Premium,155.0,2503.02,393701.24,387968.1,5733.140000000014,1.48,Overcharged,2026-07-12T08:48:38.325Z
V0426,PO054556,Instrumentation Electric Motor Premium,53.0,2583.85,153061.09,136944.05,16117.040000000008,11.77,Overcharged,2026-07-12T08:48:38.325Z
V0123,PO054753,Mechanical Pressure Gauge Standard,211.0,3016.66,639359.18,636515.26,2843.920000000042,0.45,Overcharged,2026-07-12T08:48:38.325Z
V0150,PO055028,Mechanical Conveyor Belt,433.0,3736.14,1613421.05,1617748.6199999999,-4327.569999999832,-0.27,Undercharged,2026-07-12T08:48:38.325Z
V0154,PO055047,Fluid Safety Helmet Premium,17.0,140.89,2383.58,2395.1299999999997,-11.549999999999727,-0.48,Undercharged,2026-07-12T08:48:38.325Z
V0406,PO055131,Electrical Conveyor Belt,166.0,1864.36,305708.81,309483.76,-3774.9500000000116,-1.22,Undercharged,2026-07-12T08:48:38.325Z
V0300,PO055238,Electrical Conveyor Belt,63.0,1787.6,114166.83,112618.79999999999,1548.0300000000134,1.37,Overcharged,2026-07-12T08:48:38.325Z
V0211,PO055345,Electrical Circuit Breaker,88.0,1822.17,159490.76,160350.96000000002,-860.2000000000116,-0.54,Undercharged,2026-07-12T08:48:38.325Z
V0325,PO055384,Electrical Conveyor Belt,164.0,1677.06,277344.27,275037.83999999997,2306.430000000051,0.84,Overcharged,2026-07-12T08:48:38.325Z
V0497,PO055732,Instrumentation Flow Meter Premium,294.0,1428.6,427147.21,420008.39999999997,7138.810000000056,1.7,Overcharged,2026-07-12T08:48:38.325Z
V0117,PO055798,Structural Pressure Gauge Standard,403.0,1756.51,708666.14,707873.53,792.609999999986,0.11,Overcharged,2026-07-12T08:48:38.325Z
V0195,PO055840,Safety Conveyor Belt Standard,199.0,137.8,27319.98,27422.2,-102.22000000000116,-0.37,Undercharged,2026-07-12T08:48:38.325Z
V0411,PO055957,Safety Hydraulic Pump Heavy Duty,467.0,50.85,24035.65,23746.95,288.7000000000007,1.22,Overcharged,2026-07-12T08:48:38.325Z
V0381,PO056172,Electrical Lubricant Heavy Duty,163.0,2345.26,384506.42,382277.38000000006,2229.039999999921,0.58,Overcharged,2026-07-12T08:48:38.325Z
V0307,PO056633,Mechanical Electric Motor Premium,16.0,1039.01,16787.75,16624.16,163.59000000000015,0.98,Overcharged,2026-07-12T08:48:38.325Z
V0209,PO056672,Mechanical Electric Motor Premium,253.0,954.08,236725.5,241382.24000000002,-4656.74000000002,-1.93,Undercharged,2026-07-12T08:48:38.325Z
V0295,PO056908,Fluid Safety Helmet Standard,251.2023478892497,655.98,126535.31,164783.71616839,-38248.40616839001,-23.21,Undercharged,2026-07-12T08:48:38.325Z
V0031,PO056925,Structural Bearing,80.0,1871.32,148397.54,149705.6,-1308.0599999999977,-0.87,Undercharged,2026-07-12T08:48:38.325Z
V0275,PO056985,Instrumentation Transformer Oil Kit,262.0,2151.48,564201.19,563687.76,513.4299999999348,0.09,Overcharged,2026-07-12T08:48:38.325Z
V0330,PO057010,Safety Transformer Oil Heavy Duty,148.0,493.5,73648.94,73038.0,610.9400000000023,0.84,Overcharged,2026-07-12T08:48:38.325Z
V0319,PO057298,Structural Valves Standard,327.0,3082.79,1181865.11,1008072.33,173792.78000000014,17.24,Overcharged,2026-07-12T08:48:38.325Z
V0070,PO057302,Electrical Transformer Oil Kit,403.0,2084.14,954743.68,839908.4199999999,114835.26000000013,13.67,Overcharged,2026-07-12T08:48:38.325Z
V0125,PO057447,Fluid Bearing Premium,386.0,963.44,369058.31,371887.84,-2829.530000000028,-0.76,Undercharged,2026-07-12T08:48:38.325Z
V0466,PO057451,Fluid Safety Helmet Premium,165.0,128.88,23491.07,21265.2,2225.869999999999,10.47,Overcharged,2026-07-12T08:48:38.325Z
V0299,PO057531,Electrical Conveyor Belt Heavy Duty,182.0,1019.83,185922.71,185609.06,313.6499999999942,0.17,Overcharged,2026-07-12T08:48:38.325Z
V0154,PO057935,Instrumentation Bearing Premium,251.2023478892497,2535.58,1090007.22,636943.6492610237,453063.57073897624,71.13,Overcharged,2026-07-12T08:48:38.325Z
V0377,PO057953,Structural Gearbox Heavy Duty,123.0,2573.74,320916.76,316570.01999999996,4346.740000000049,1.37,Overcharged,2026-07-12T08:48:38.325Z
V0359,PO057998,Mechanical Welding Rod Heavy Duty,217.0,877.55,188795.0,190428.34999999998,-1633.3499999999767,-0.86,Undercharged,2026-07-12T08:48:38.325Z
V0427,PO058077,Safety Pneumatic Cylinder,62.0,237.58,14807.15,14729.960000000001,77.18999999999869,0.52,Overcharged,2026-07-12T08:48:38.325Z
V0260,PO058101,Electrical Copper Wire Premium,210.0,1324.03,265218.76,278046.3,-12827.539999999979,-4.61,Undercharged,2026-07-12T08:48:38.325Z
V0230,PO058215,Structural Valves Standard,83.0,3207.71,264196.53,266239.93,-2043.399999999965,-0.77,Undercharged,2026-07-12T08:48:38.325Z
V0251,PO058243,Electrical Transformer Oil Kit,251.2023478892497,2033.97,950756.16,510938.0395362972,439818.1204637028,86.08,Overcharged,2026-07-12T08:48:38.325Z
V0376,PO058249,Mechanical Flow Meter,13.0,4195.52,53871.45,54541.76000000001,-670.3100000000122,-1.23,Undercharged,2026-07-12T08:48:38.325Z
V0258,PO058324,Instrumentation Flow Meter Premium,78.0,1436.8,113348.93,112070.4,1278.5299999999988,1.14,Overcharged,2026-07-12T08:48:38.325Z
V0263,PO058414,Instrumentation Valves Heavy Duty,262.0,3558.75,1012972.11,932392.5,80579.60999999999,8.64,Overcharged,2026-07-12T08:48:38.325Z
V0179,PO058474,Electrical Bearing Heavy Duty,50.0,1686.51,82780.04,84325.5,-1545.4600000000064,-1.83,Undercharged,2026-07-12T08:48:38.325Z
