invoice_id,po_id,vendor_id,invoiced_amount,invoice_date,payment_status
INV025195,PO099850,V0221,25033.55,2023-06-22,Paid
INV025196,PO061466,V0486,154919.95,2023-12-13,Paid
INV025197,PO013147,V0211,209127.4,2023-12-25,Paid
INV025198,PO046267,V0147,219696.8,2024-06-11,Paid
INV025199,PO045940,V0396,171421.49,2025-09-27,Paid
INV025200,PO014203,V0088,121454.37,2025-03-02,Paid
INV025201,PO037143,V0460,3929.06,2025-05-14,Paid
INV025202,PO063829,V0387,53201.4,2024-07-05,Paid
INV025203,PO087368,V0435,52898.23,2022-12-17,Paid
INV025204,PO059047,V0359,140125.45,2024-12-27,Paid
INV025205,PO009850, V0372 ,69750.89,2023-04-16,Paid
INV025206,PO059273,V0130,47305.07,2022-05-26,Paid
INV025207,PO020440,V0072,647109.51,2024-12-24,Paid
INV025208,PO082527,V0227,41199.57,2023-07-09,Pending
INV025209,PO078873,V0190,112320.53,2022-06-27,Paid
INV025210,, V0411 ,35051.32,2024-03-10,Paid
INV025211,PO088490,V0070,35116.06,2023-12-12,Overdue
INV025212,PO053277,V0487,160403.38,2025-05-05,Paid
INV025213,PO005052,V0276,28992.04,2023-07-31,Paid
INV025214,PO049475,V0458,640380.52,2023-08-29,Paid
INV025215,PO075605,V0133,253484.51,2024-01-18,Paid
INV025216,PO016968,V0068,103551.25,2023-04-17,Paid
INV025217,PO021774,V0005,-40048.4,2025-10-27,Overdue
INV025218,PO096551,V0155,70759.22,2022-06-02,Paid
INV025219,PO074384,V0151,47896.73,2024-11-06,Overdue
INV025220,PO070418,V0468,-1086270.46,2024-12-04,Paid
INV025221,PO041183,V0216,1170682.7,2025-05-13,Paid
INV025222,PO063590,V0401,1489.83,2025-12-24,Paid
INV025223,PO073236,V0378,51389.61,2023-04-01,Overdue
INV025224,PO024181,V0082,235576.75,2023-06-16,Paid
INV025225,PO064373,V0448,69951.55,2023-12-02,Pending
INV025226,PO051373,V0050,54272.25,2025-07-21,Paid
INV025227,PO069087,V0367,105013.91,2023-10-25,Paid
INV025228,PO022164,V0475,71213.74,2024-02-13,Overdue
INV025229,PO063090,,67564.25,2025-11-30,Paid
INV025230,PO095212, V0275 ,914912.87,2025-04-10,Paid
INV025231,PO032935,V0393,947637.01,2024-08-25,Paid
INV025232,PO055596,V0360,505378.1,2025-11-26,Pending
INV025233,PO026593,V0014,7690.97,2022-12-31,Paid
INV025234,PO023040,V0266,18817.48,2025-12-19,Paid
INV025235,PO064100,V0101,128810.13,2022-04-12,Paid
INV025236,PO089263,V0123,10421.93,2023-06-08,Paid
INV025237,PO034019,V0327,2712.42,2025-11-11,Paid
INV025238,PO053159,V0026,142453.61,2025-01-25,Paid
INV025239,PO004559,V0108,55581.63,2024-03-01,Paid
INV025240,PO032175,V0167,309103.06,2023-11-01,Paid
INV025241,PO095942,V0443,822692.2,2022-06-29,Paid
INV025242,PO042632, V0500 ,132336.18,2025-07-22,Overdue
INV025243,PO067688,V0030,7180.75,2025-12-12,Paid
INV025244,PO015553,V0170,2781.35,2024-09-06,Paid
INV025245,PO035066,V0140,10106.65,2023-12-21,Pending
INV025246,PO002615,V0286,55412.97,2024-03-02,Paid
INV025247,PO034648,V0130,6261.18,2023-11-09,Overdue
INV025248,PO057941,V0436,121010.37,2023-10-08,Paid
INV025249,PO000621,V0238,40986.69,2022-01-27,Paid
INV025250,PO023083,V0275,348089.49,2023-06-23,Pending
INV025251,PO021892,V0393,268986.94,2024-12-21,Paid
INV025252,PO062396,V0454,174367.05,2022-07-07,Paid
INV025253,PO050956,V0361,76534.59,2024-10-24,Paid
INV025254,PO032315, V0212 ,41357.88,2022-05-30,Paid
INV025255,PO023501,V0031,45251.13,2022-09-19,Overdue
INV025256,PO053686,V0339,411039.51,2024-05-21,Paid
INV025257,PO064784,V0059,54541.65,2022-05-26,Paid
INV025258,PO050190,V0208,230949.49,2022-11-29,Paid
INV025259,PO093555,V0012,53157.88,2023-08-20,Paid
INV025260,PO019568,V0425,85286.15,2025-11-03,Overdue
INV025261,PO025979,V0448,287754.63,2025-08-03,Paid
INV025262,PO076090,V0223,222809.65,2025-11-20,Overdue
INV025263,PO009631,V0323,1008621.76,2023-05-14,Paid
INV025264,PO012004,V0353,56560.12,2022-07-11,Paid
INV025265,PO041445,V0471,114084.14,2023-07-31,Paid
INV025266,PO086185,V0416,19397.86,2023-04-19,Paid
INV025267,PO031608,V0285,10078.49,2023-09-19,Paid
INV025268,,V0368,109189.64,2022-11-14,Overdue
INV025269,PO014602,V0237,969371.4,2023-07-14,Paid
INV025270,PO045905,V0457,1823281.86,2024-04-10,Paid
INV025271,PO071658,V0190,14501.24,2022-04-10,Pending
INV025272,PO038558,V0352,205875.71,2023-01-25,Pending
INV025273,PO052524,V0146,223187.36,2025-02-13,Paid
INV025274,PO081847,V0134,632129.5,2024-02-03,Paid
INV025275,PO050503,V0035,57918.56,2024-12-16,Paid
INV025276,PO022099, V0113 ,4239.89,2025-01-31,Pending
INV025277,PO045903,V0376,109366.01,2022-08-23,Paid
INV025278,PO089068,V0038,34938.31,2024-09-28,Paid
INV025279,PO039254,V0211,845056.12,2025-05-31,Paid
INV025280,PO075517,V0022,43770.8,2025-06-16,Paid
INV025281,PO044281,,112674.84,2025-01-10,Paid
INV025282,PO008952,V0104,40995.06,2023-09-11,Pending
INV025283,PO008118,V0350,271046.99,2022-05-29,Pending
INV025284,PO025980,V0324,100567.08,2025-09-13,Paid
INV025285,PO074526,V0336,68747.66,2023-09-21,Paid
INV025286,PO016916,V0269,124733.14,2023-02-22,Pending
INV025287,PO059262,V0341,124992.48,2023-04-29,Paid
INV025288,PO095072,V0262,77205.67,2025-11-29,Pending
INV025289,PO097661,V0101,302355.88,2025-08-09,Paid
INV025290,PO098903,V0457,,2023-10-17,Paid
INV025291,PO072965,V0451,358143.86,2024-01-07,Paid
INV025292,PO090418,V0495,158901.16,2025-03-29,Paid
INV025293,PO070441,V0442,108619.68,2024-11-30,Paid
INV025294,PO035678,V0240,8942.99,2025-12-02,Overdue
INV025295,PO049831,V0295,109769.55,2023-08-10,Paid
INV025296,PO052537,V0189,143132.18,2022-05-07,Paid
INV025297,PO008923,V0001,97481.42,2022-02-13,Paid
INV025298,PO096697,V0229,389598.34,2022-09-16,Paid
INV025299,PO067562,V0094,20585.07,2025-11-09,Paid
INV025300,PO013221,V0025,154099.59,2024-07-22,Overdue
INV025301,PO045959,V0479,377826.06,2024-07-24,Pending
INV025302,,V0413,15810.21,2025-04-04,Pending
INV025303,PO002767,V0258,-67224.65,2022-12-15,Paid
INV025304,PO084019,V0427,273904.09,2025-10-08,Paid
INV025305,PO033160,V0424,326155.03,2025-10-02,Paid
INV025306,PO010936,V0477,170767.98,2024-05-04,Paid
INV025307,PO003785,V0268,4049.44,2022-10-15,Overdue
INV025308,PO088587,V0348,327334.3,2025-08-05,Paid
INV025309,PO020222,V0416,254253.23,2022-12-21,Paid
INV025310,PO029180,V0394,82472.49,2025-12-25,Paid
INV025311,PO018070,V0341,149226.52,2024-11-30,Paid
INV025312,PO035683,V0320,35375.25,2023-03-16,Paid
INV025313,PO056269,V0236,267228.84,2022-07-25,Paid
INV025314,PO091531,V0157,221468.94,2025-01-02,Pending
INV025315,PO094304,V0298,125794.21,2023-06-22,Pending
INV025316,PO077819,V0199,53065.23,2023-05-02,Paid
INV025317,PO020111,,48916.3,2023-10-14,Paid
INV025318,PO031233,V0075,173434.25,2024-06-08,Overdue
INV025319,PO044274,V0310,188339.61,2025-04-01,Paid
INV025320,PO070488,V0362,1114244.11,2024-04-17,Overdue
INV025321,,V0181,83544.08,2022-03-11,Paid
INV025322,PO073192,V0085,1263527.58,2024-09-12,Pending
INV025323,PO029462,V0379,94449.08,2024-02-09,Paid
INV025324,PO004611,V0341,37231.34,2022-10-25,Pending
INV025325,PO056974,V0022,168275.74,2023-04-19,Paid
INV025326,PO097154,V0494,1492465.67,2024-06-21,Pending
INV025327,PO083005,V0274,312520.46,2025-08-06,Paid
INV025328,PO007584,V0036,331992.68,2025-04-21,Paid
INV025329,PO025584,V0222,51773.92,2023-12-17,Paid
INV025330,PO017702,V0353,17005.7,2025-10-02,Paid
INV025331,PO006881,V0182,80864.13,2022-05-20,Paid
INV025332,PO089258,V0394,40011.86,2022-09-16,Paid
INV025333,PO051846,V0358,113744.47,2022-08-27,Paid
INV025334,PO092391,V0226,227752.45,2022-02-04,Paid
INV025335,PO072418,V0137,169209.45,2023-10-06,Paid
INV025336,PO003723,V0073,216711.09,2023-06-24,Paid
INV025337,PO020078,V0436,69561.76,2022-09-25,Paid
INV025338,PO080869,V0181,219966.28,2024-05-17,Pending
INV025339,PO013230, V0049 ,857833.65,2022-07-02,Pending
INV025340,PO073339,V0238,94204.7,2025-02-13,Paid
INV025341,PO061680,,5932.53,2024-06-17,Paid
INV025342,PO087638,V0362,215611.18,2024-02-24,Paid
INV025343,PO011440,V0192,23255.53,2025-02-25,Paid
INV025344,PO035903,V0055,32298.41,2023-11-02,Paid
INV025345,PO002599,V0097,264096.51,2024-07-12,Paid
INV025346,PO092298,V0369,4688.68,2023-04-07,Paid
INV025347,PO004053,V0045,701604.1,2024-09-06,Paid
INV025348,PO012742,V0401,98293.42,2025-06-14,Paid
INV025349,PO069361,V0441,325292.13,2024-03-03,Pending
INV025350,PO036289,V0496,99152.21,2025-02-23,Paid
INV025351,PO001250,V0338,444168.2,2025-07-08,Paid
INV025352,PO022971,,323381.57,2022-12-26,Overdue
INV025353,PO015566,V0359,-82869.13,2024-07-16,Paid
INV025354,PO056996,V0025,-182742.38,2024-05-22,Paid
INV025355,PO083995,V0114,251452.44,2024-99-99,Paid
INV025356,PO051657,V0104,45801.75,2025-07-01,Paid
INV025357,PO062135,V0233,33879.75,2022-09-13,Paid
INV025358,PO045766,V0008,9682.64,2025-10-10,Paid
INV025359,PO002015,V0036,49002.87,2024-08-05,Overdue
INV025360,PO070481,V0161,343397.9,2022-10-24,Paid
INV025361,PO099253,V0120,151412.11,2024-01-17,Paid
INV025362,PO014013,V0135,298294.96,2022-06-05,Pending
INV025363,PO057499,V0271,117992.04,2023-04-24,Paid
INV025364,PO068777,V0151,32004.15,2022-11-19,Paid
INV025365,PO061712,,64590.66,2023-03-06,Paid
INV025366,PO042531,V0097,270717.17,2022-07-31,Overdue
INV025367,PO079268,V0319,24441.6,2025-12-21,Pending
INV025368,PO018019,V0274,312371.39,2025-10-15,Paid
INV025369,PO017917,V0165,386710.37,2023-10-12,Overdue
INV025370,PO040377,V0006,152353.88,2023-04-30,Paid
INV025371,PO093141,V0440,260325.26,2024-11-25,Pending
INV025372,PO065047,V0457,161533.83,2025-07-29,Paid
INV025373,PO058743,V0249,258499.88,2023-03-20,Paid
INV025374,PO085567,V0130,293358.15,2024-04-22,Paid
INV025375,PO077126,V0125,151047.28,2025-02-06,Paid
INV025376,PO087520,V0075,903189.17,2023-03-13,Paid
INV025377,PO012438,V0299,365223.59,2022-03-15,Pending
INV025378,PO062147,V0383,246139.17,2022-03-04,Pending
INV025379,PO027619,V0451,325890.95,2024-07-12,Pending
INV025380,PO050768,V0169,172513.35,2025-11-01,Paid
INV025381,PO009706,V0117,480588.41,2023-11-09,Paid
INV025382,PO057147,V0355,164474.13,2024-06-22,Paid
INV025383,PO088217,V0341,68182.07,2026-01-04,Paid
INV025384,PO080913,V0455,239413.03,2025-06-11,Paid
INV025385,PO051751,V0209,30723.67,2023-12-16,Pending
INV025386,PO090957,V0126,3083.46,2023-02-09,Paid
INV025387,,V0140,65430.21,2022-02-16,Pending
INV025388,PO052683,V0076,16031.25,2023-07-21,Paid
INV025389,PO064714,V0166,28478.23,2023-09-30,Pending
INV025390,PO056920,V0123,8836.89,2024-03-30,Paid
INV025391,PO060385,V0257,35317.86,2023-06-14,Paid
INV025392,PO051129,V0248,512453.85,2024-08-08,Paid
INV025393,PO001836,V0100,95959.88,2024-05-31,Paid
INV025394,PO021284,V0041,51651.98,2022-09-24,Overdue
INV025395,PO049507,V0421,515017.96,2023-11-08,Paid
INV025396,PO053626,V0216,596861.49,2023-04-20,Overdue
INV025397,PO035964,V0025,12288.95,2023-08-04,Paid
INV025398,PO009180,V0130,34579.33,2024-06-30,Paid
INV025399,PO094441,V0009,19781.97,2022-05-05,Paid
INV025400,PO099211,V0356,368618.99,2022-03-20,Paid
INV025401,PO011956,V0135,64693.92,2024-02-23,Pending
INV025402,PO007199,V0221,320774.2,2022-02-07,Paid
INV025403,PO067157,V0496,65255.63,2023-11-05,Paid
INV025404,PO044589,V0083,1185194.66,2023-01-16,Paid
INV025405,,V0252,12181.0,2022-03-05,Overdue
INV025406,PO096627,V0166,42816.52,2025-09-26,Pending
INV025407,PO053571,V0090,12982.11,2023-10-12,Pending
INV025408,PO069875,V0314,831192.72,2023-07-02,Paid
INV025409,PO048680,V0380,227822.77,2023-03-14,Overdue
INV025410,PO005302,V0475,18592.26,2023-03-14,Paid
INV025411,PO015145,V0169,36056.11,2024-08-26,Overdue
INV025412,PO013785,V0036,73000.98,2025-07-24,Paid
INV025413,PO067960,V0482,61424.73,2023-06-14,Paid
INV025414,PO008273,V0228,135562.12,2023-02-17,Paid
INV025415,PO001574,V0387,37636.6,2024-04-22,Paid
INV025416,PO024420,V0081,39934.58,2025-06-02,Paid
INV025417,PO082340,V0342,74670.01,2023-07-04,Overdue
INV025418,PO098771,V0016,19665.99,2022-12-27,Paid
INV025419,PO048556,V0129,361097.39,2023-04-05,Pending
INV025420,PO005177,V0221,31566.55,2025-08-31,Paid
INV025421,PO036162,V0450,567596.85,2022-07-03,Paid
INV025422,PO063441,V0273,242027.18,2025-09-24,Pending
INV025423,PO058863,V0486,474835.39,2022-06-18,Paid
INV025424,PO015165,V0008,284118.47,2025-11-22,Paid
INV025425,PO077759,V0230,19882.89,2025-09-25,Paid
INV025426,PO025380,V0421,94404.26,2024-07-15,Paid
INV025427,PO091190,V0177,125657.46,2022-09-10,Paid
INV025428,PO083553,V0005,35860.24,2025-07-31,Paid
INV025429,PO018369,V0156,734195.9,2023-11-14,Paid
INV025430,PO089042,V0194,133805.48,2023-01-29,Overdue
INV025431,PO032772,V0413,23926.6,2022-07-14,Paid
INV025432,PO064951,V0330,12828.72,2025-08-12,Paid
INV025433,PO040246,V0152,15903.41,2025-03-16,Paid
INV025434,PO098907,V0266,51696.69,2024-09-17,Pending
INV025435,PO072793,V0459,8318.09,2022-08-02,Paid
INV025436,PO043328,V0257,6371.0,2023-01-20,Overdue
INV025437,PO046455,V0388,683161.07,2025-04-14,Paid
INV025438,PO093788,V0467,130903.69,2023-12-14,Paid
INV025439,PO046742,V0217,165001.03,2023-09-14,Paid
INV025440,PO031978,V0307,178095.54,2024-06-12,Paid
INV025441,PO098201,V0178,16490.32,2024-12-25,Paid
INV025442,PO006715,V0440,315532.18,2024-06-25,Paid
INV025443,PO077238,V0355,52383.86,2025-02-23,Overdue
INV025444,PO014892,V0496,23551.7,2024-06-22,Paid
INV025445,PO052300,V0495,133823.14,2022-03-20,Pending
INV025446,PO065168,V0182,3306.98,2024-10-07,Paid
INV025447,PO065125,V0046,,2022-09-26,Paid
INV025448,PO093053,V0275,151839.19,2022-04-14,Pending
INV025449,PO058640,V0491,323086.45,2023-06-04,Pending
INV025450,PO040913,V0008,134353.51,2023-08-02,Paid
INV025451,PO075453,V0303,24697.56,2024-10-30,Overdue
INV025452,PO068447,V0090,407496.51,2025-06-07,Paid
INV025453,PO083791,V0034,320250.68,2022-07-29,Paid
INV025454,PO061517,V0317,199589.21,2024-08-04,Pending
INV025455,PO044251,V0084,934044.64,2025-05-08,Paid
INV025456,PO036117,V0065,20520.31,2023-01-07,Paid
INV025457,PO083522, V0068 ,25035.18,2024-09-03,Paid
INV025458,PO022152,V0097,60395.03,2023-06-16,Paid
INV025459,PO071367,V0212,61715.07,2023-02-22,Overdue
INV025460,PO044298,V0031,80968.82,2023-09-16,Paid
INV025461,PO040889,V0154,1646050.33,2024-08-09,Overdue
INV025462,PO056196,V0108,1138902.8,2024-04-26,Pending
INV025463,PO084011,V0497,255655.26,2022-02-25,Paid
INV025464,PO071017,V0420,12220.69,2025-07-25,Paid
INV025465,PO074980,V0178,485891.09,2025-11-02,Paid
INV025466,PO054335,V0250,4630.45,2022-07-13,Pending
INV025467,PO098475,V0437,147226.21,2022-04-26,Paid
INV025468,PO068346,V0046,58023.5,2025-04-19,Pending
INV025469,PO039762,V0244,6126.87,2023-11-13,Paid
INV025470,PO026931,V0165,194109.12,2024-10-02,Paid
INV025471,PO059118,V0299,6650.4,2022-07-27,Paid
INV025472,PO023096,V0388,2045.85,2024-09-24,Paid
INV025473,PO077483,V0277,68375.21,2024-11-16,Pending
INV025474,PO003992,V0227,195376.52,2025-06-25,Paid
INV025475,PO023520,V0181,51415.72,2025-12-19,Paid
INV025476,PO026658,V0407,37786.13,2025-05-20,Paid
INV025477,PO000827,V0113,21340.26,2024-06-03,Paid
INV025478,PO042626,V0446,177531.08,2025-01-22,Overdue
INV025479,PO082050,V0293,125109.93,2023-06-08,Paid
INV025480,PO017802,V0371,,2025-10-20,Paid
INV025481,PO029847,V0131,207647.85,2023-11-16,Paid
INV025482,PO039567,V0010,840138.07,2022-11-01,Paid
INV025483,PO023158,V0303,41271.35,2022-02-16,Paid
INV025484,PO028364,V0301,97394.02,2022-09-29,Paid
INV025485,PO050560,V0464,39241.83,2024-01-16,Pending
INV025486,PO005137,V0429,27331.18,2022-08-15,Pending
INV025487,PO057938,V0401,47289.89,2023-05-01,Pending
INV025488,PO017422,V0230,33682.85,2025-04-07,Overdue
INV025489,PO078028,V0155,56171.67,2022-08-18,Paid
INV025490,PO007547,V0070,56120.0,2023-10-01,Pending
INV025491,PO071440,V0271,10581.18,2022-05-31,Paid
INV025492,PO046624,V0404,72527.7,2023-08-22,Paid
INV025493,PO016407,V0194,104012.55,2025-05-26,Paid
INV025494,PO080486,V0031,94457.53,2023-07-21,Pending
INV025495,PO009826,V0089,46787.6,2023-10-12,Paid
INV025496,PO071824,V0184,70180.25,2024-08-19,Paid
INV025497,PO034174,V0101,112142.92,2023-05-04,Pending
INV025498,PO055620,V0151,6550.59,2025-10-26,Overdue
INV025499,PO083115,V0123,136717.8,2022-11-16,Paid
INV025500,PO007924,V0477,1650550.1,2024-02-28,Paid
INV025501,PO034375,V0320,57585.25,2023-12-08,Paid
INV025502,PO061714,V0149,21637.43,2024-03-29,Paid
INV025503,PO041412,V0105,109001.83,2023-05-29,Paid
INV025504,PO064369,V0055,169830.62,2025-13-45,Paid
INV025505,PO008317,V0054,235063.06,2023-07-27,Paid
INV025506,PO010557,V0123,183456.9,2022-02-18,Pending
INV025507,PO010059,V0289,94999.58,2022-11-17,Pending
INV025508,PO099988,V0051,110275.65,2024-03-14,Paid
INV025509,PO025483,V0073,203708.68,2025-10-03,Pending
INV025510,PO044495,V0128,130308.12,2023-09-23,Paid
INV025511,PO025006,V0169,27721.75,2022-10-06,Overdue
INV025512,PO084672,V0163,11506.25,2024-07-16,Paid
INV025513,PO089425,V0464,31658.13,2022-01-26,Paid
INV025514,PO032482,V0309,93622.34,2024-04-08,Pending
INV025515,PO028402,V0492,142171.82,2025-12-30,Paid
INV025516,PO040432,V0313,71642.65,2025-03-07,Pending
INV025517,PO064460,V0380,58772.46,2023-02-04,Pending
INV025518,PO090474,V0319,2043.69,2022-03-03,Paid
INV025519,PO078683,V0459,11553.83,2023-03-06,Paid
INV025520,PO095638,V0490,5209.7,2024-05-16,Paid
INV025521,PO076790,V0426,36200.74,2022-06-09,Paid
INV025522,PO048505,V0368,155334.96,2024-03-23,Paid
INV025523,PO003224,V0415,4446.92,2023-07-10,Paid
INV025524,PO070978,V0093,92351.59,2023-02-17,Paid
INV025525,PO040150,V0468,83233.93,2023-07-06,Paid
INV025526,PO012864,V0062,123289.53,2025-06-24,Pending
INV025527,PO029565,V0377,538835.22,2023-03-02,Pending
INV025528,PO082190,V0200,258131.05,2025-04-20,Overdue
INV025529,PO089625,V0135,8852.54,2026-01-06,Overdue
INV025530,PO022500,V0175,225.46,2024-08-05,Pending
INV025531,PO089219,V0368,59821.38,2022-10-05,Paid
INV025532,PO032133,V0171,407321.92,2024-07-10,Paid
INV025533,PO004534,V0483,233917.73,2023-07-03,Paid
INV025534,PO082963,V0409,12962.35,2023-04-18,Pending
INV025535,PO080097,V0185,74605.28,2022-10-08,Paid
INV025536,PO034410,V0119,33807.75,2023-03-18,Paid
INV025537,PO081462,V0339,215273.17,2024-02-20,Pending
INV025538,PO022988,V0231,48241.1,2023-05-19,Paid
INV025539,PO010634,V0458,22611.07,2024-03-10,Pending
INV025540,PO056208,V0360,34458.54,2022-03-31,Paid
INV025541,PO050536,V0178,20929.37,2022-06-13,Overdue
INV025542,PO095662,V0463,807564.6,2022-05-09,Paid
INV025543,,V0465,337441.95,2025-03-10,Pending
INV025544,PO000015,V0294,136038.56,2025-11-28,Paid
INV025545,PO080432,V0121,1148166.42,2023-06-12,Overdue
INV025546,,V0098,52300.96,2025-06-07,Paid
INV025547,PO037868,V0376,234198.73,2025-04-14,Paid
INV025548,PO085538,V0386,-1836023.05,2022-09-11,Paid
INV025549,PO057252,V0286,10131.91,2022-12-30,Pending
INV025550,PO055710,V0305,29455.31,2024-08-11,Paid
INV025551,PO017865,V0050,87268.72,2024-01-27,Paid
INV025552,PO026322,V0454,52620.94,2024-03-23,Paid
INV025553,PO024083,V0168,24019.09,2024-06-14,Paid
INV025554,PO040132,V0412,193255.85,2022-07-16,Paid
INV025555,PO071494,V0039,41187.04,2023-05-22,Paid
INV025556,PO004211,V0473,74708.87,2023-01-07,Paid
INV025557,PO064587,V0037,301770.11,2024-07-16,Paid
INV025558,PO083606,V0424,308088.06,2025-04-27,Paid
INV025559,PO034852,V0025,150301.39,2023-06-24,Pending
INV025560,PO026866,V0155,49629.58,2025-10-10,Paid
INV025561,PO083607,V0231,799543.57,2022-05-30,Paid
INV025562,PO004159,V0450,223566.43,2025-11-19,Paid
INV025563,PO057853,V0005,149808.56,2025-05-18,Pending
INV025564,PO049340,V0221,27926.41,2023-08-21,Paid
INV025565,PO020573,V0452,111753.74,2024-07-28,Paid
INV025566,PO004101,V0031,801558.93,2025-08-18,Paid
INV025567,PO044470,V0142,-581428.11,2023-01-27,Paid
INV025568,PO081062,V0367,93309.59,2023-05-03,Paid
INV025569,PO060862,V0316,90542.56,2025-04-03,Paid
INV025570,PO018457,V0242,214199.31,2022-03-27,Paid
INV025571,PO055804,V0048,175914.59,2024-06-17,Paid
INV025572,PO065634,V0132,146991.95,2025-07-29,Overdue
INV025573,PO075020,V0048,18430.05,2022-03-31,Paid
INV025574,PO036233, V0155 ,552096.12,2025-12-10,Paid
INV025575,PO067324,V0268,120950.45,2025-03-25,Paid
INV025576,PO021789,V0203,520086.09,2025-01-15,Pending
INV025577,PO098988,V0204,29563.79,2025-10-21,Overdue
INV025578,PO016093,V0436,79120.46,2024-06-25,Pending
INV025579,PO001133,V0216,6948.38,2023-01-30,Paid
INV025580,PO077851,V0416,194014.48,2023-10-19,Pending
INV025581,PO088119,V0125,31948.47,2023-08-06,Paid
INV025582,PO093317,V0273,129668.75,2025-02-01,Paid
INV025583,PO097773,V0180,18254.44,2025-07-08,Paid
INV025584,PO013069,V0408,863225.69,2023-07-29,Paid
INV025585,PO047402,V0094,152072.92,2024-01-02,Paid
INV025586,PO048527,V0118,139784.97,2023-03-12,Paid
INV025587,PO058959,V0080,,2024-09-26,Overdue
INV025588,PO076594,V0204,11749.76,2023-07-21,Paid
INV025589,PO055042,V0047,10531.05,2022-03-14,Paid
INV025590,PO099159,V0316,184407.76,2022-09-23,Pending
INV025591,PO063373,V0408,6089.49,2026-01-03,Paid
INV025592,PO067563,V0334,132642.92,2023-03-16,Paid
INV025593,PO092100,V0330,168091.22,2022-09-21,Paid
INV025594,PO064047,V0394,580148.72,2025-06-14,Paid
INV025595,PO068087,V0180,107628.76,2024-11-14,Overdue
INV025596,PO096459,V0238,279388.85,2024-03-01,Paid
INV025597,PO007090,V0189,111452.36,2025-01-19,Pending
INV025598,PO016624,V0066,53140.02,2024-12-15,Paid
INV025599,PO049642,V0256,65052.52,2025-11-19,Pending
INV025600,PO012044, V0276 ,29127.59,2024-05-23,Paid
INV025601,PO066573,V0189,28299.02,2025-04-09,Pending
INV025602,PO064137,V0370,48444.22,2024-10-14,Paid
INV025603,PO088053,V0166,186468.51,2025-03-23,Paid
INV025604,PO086701,V0016,55079.36,2022-09-21,Paid
INV025605,PO057062,V0074,243947.83,2025-09-24,Paid
INV025606,PO006123,V0436,483713.23,2025-08-24,Paid
INV025607,PO047347,V0089,130362.79,2025-09-05,Paid
INV025608,PO097323,V0203,41266.88,2023-11-27,Paid
INV025609,PO016151,V0202,48504.73,2025-06-02,Paid
INV025610,PO087631,V0134,75042.32,2024-03-31,Paid
INV025611,PO077229,V0187,185967.09,2023-07-05,Paid
INV025612,PO012055,V0233,217172.89,2023-09-11,Pending
