contract_id,vendor_id,item_name,category,contract_price,payment_terms,effective_date,ingestion_timestamp,load_date,pipeline_run_id,source_file
CON004247,V0465,Safety Lubricant Kit,Safety,485.12,Net60,2024-05-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004248,V0491,Instrumentation Steel Rod,Instrumentation,3344.09,Net45,2023-09-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004249,V0278,Mechanical Copper Wire Heavy Duty,Mechanical,3732.44,Net15,2023-07-26,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004250,V0049,Safety Pneumatic Cylinder,Safety,220.66,Net30,2022-09-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004251,V0307,Instrumentation Pneumatic Cylinder Premium,Instrumentation,591.21,Net30,2023-06-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004252,V0476,Structural Copper Wire Standard,Structural,2615.82,Net15,2023-02-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004253,V0127,Safety Control Panel Heavy Duty,Safety,486.25,Net45,2023-12-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004254,V0312,Structural Bearing,Structural,1829.63,Net15,2022-05-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004255,V0244,Safety Control Panel,Safety,275.29,Net60,2023-08-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004256,V0210,Structural Gearbox Heavy Duty,Structural,2604.9,Net15,2024-05-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004257,V0099,Electrical Steel Rod,Electrical,835.6,Net45,2023-10-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004258,V0456,Electrical Steel Rod Kit,Electrical,640.81,Net15,2024-09-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004259,V0280,Safety Pneumatic Cylinder Kit,Safety,210.63,Net15,2023-12-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004260,null,Mechanical Pressure Gauge Standard,Mechanical,2701.15,Net30,2021-06-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004261,V0213,Fluid Safety Helmet Standard,Fluid,606.48,Net60,2021-08-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004262,V0161,Electrical Copper Wire Premium,Electrical,1319.15,Net60,2023-05-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004263,V0359,Electrical Transformer Oil Standard,Electrical,441.04,Net60,2021-06-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004264,V0271,Instrumentation Bearing,Instrumentation,2858.59,Net60,2022-12-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004265,V0288,Instrumentation Flow Meter Kit,Instrumentation,3969.81,Net60,2021-07-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004266,V0141,Mechanical Fasteners Heavy Duty,Mechanical,3038.7,Net45,2023-04-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004267,V0389,Instrumentation Electric Motor Premium,Instrumentation,2769.63,Net45,2022-08-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004268,V0180,Instrumentation Fasteners,Instrumentation,2264.1,Net15,2021-11-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004269,V0133,Instrumentation Safety Helmet,Instrumentation,1264.13,Net45,2024-03-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004270,V0009,Electrical Steel Rod,Electrical,890.25,Net30,2023-03-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004271,V0184,Mechanical Fasteners Heavy Duty,Mechanical,3052.47,Net60,2021-10-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004272,V0454,Instrumentation Flow Meter Heavy Duty,Instrumentation,3042.76,Net45,2024-11-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004273,V0460,Safety Transformer Oil Kit,Safety,488.04,Net15,2023-07-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004274,V0354,Safety Pressure Gauge Kit,Safety,426.64,Net60,2023-01-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004275,V0174,Electrical Gearbox Premium,Electrical,1176.32,Net30,2023-06-04,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004276,V0303,Safety Pressure Gauge Premium,Safety,201.68,Net60,2024-08-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004277,V0191,Electrical Conveyor Belt Standard,Electrical,1361.55,Net15,2023-04-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004278,V0405,Safety Conveyor Belt,Safety,279.57,Net45,2022-05-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004279,V0427,Structural Transformer Oil,Structural,589.25,Net60,2021-09-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004280,V0472,Mechanical Fasteners Heavy Duty,Mechanical,3223.13,Net15,2024-04-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004281,V0366,Structural Gearbox Heavy Duty,Structural,2886.01,Net45,2021-02-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004282,V0481,Instrumentation Industrial Paint Heavy Duty,Instrumentation,4052.53,Net60,2024-03-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004283,V0280,Safety Transformer Oil Kit,Safety,511.66,Net15,2024-06-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004284,V0072,Electrical Conveyor Belt Heavy Duty,Electrical,955.32,Net15,2021-04-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004285,V0295,Mechanical Circuit Breaker Premium,Mechanical,2870.96,Net30,2021-11-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004286,V0401,Structural Bearing,Structural,1773.62,Net30,2024-10-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004287,V0161,Mechanical Welding Rod Heavy Duty,Mechanical,834.15,Net60,2022-09-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004288,V0075,Mechanical Circuit Breaker Heavy Duty,Mechanical,4130.73,Net60,2024-05-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004289,V0429,Mechanical Electric Motor Premium,Mechanical,931.79,Net15,2023-02-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004290,V0049,Electrical PVC Pipe Kit,Electrical,2277.23,Net30,2022-12-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004291,V0388,Mechanical Flow Meter Premium,Mechanical,2318.89,Net15,2024-11-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004292,V0452,Instrumentation Bearing,Instrumentation,2670.85,Net60,2023-02-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004293,V0091,Instrumentation Valves Heavy Duty,Instrumentation,3305.57,Net60,2021-04-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004294,V0359,Mechanical Safety Helmet Standard,Mechanical,2513.21,Net60,2024-12-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004295,V0470,Instrumentation Flow Meter Heavy Duty,Instrumentation,3043.1,Net60,2021-11-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004296,V0170,Electrical Gearbox Premium,Electrical,1229.15,Net60,2021-03-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004297,null,Structural Bearing Kit,Structural,1617.59,Net30,2024-11-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004298,V0029,Instrumentation Flow Meter Heavy Duty,Instrumentation,3026.78,Net30,2023-04-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004299,V0216,Electrical Conveyor Belt Heavy Duty,Electrical,988.79,Net15,2023-04-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004300,V0336,Electrical PVC Pipe Premium,Electrical,2876.98,Net60,2025-13-45,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004301,V0188,Safety Transformer Oil Heavy Duty,Safety,535.6,Net60,2022-10-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004302,V0388,Electrical Circuit Breaker,Electrical,1803.52,Net15,2021-08-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004303,V0183,Safety Hydraulic Pump Standard,Safety,98.17,Net15,2024-12-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004304,V0114,Structural Steel Rod Kit,Structural,1441.61,Net60,2024-05-19,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004305,V0205,Fluid Bearing Premium,Fluid,859.45,Net30,2022-09-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004306,V0211,Safety Pneumatic Cylinder Kit,Safety,210.53,Net60,2023-03-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004307,V0233,Fluid Flow Meter Kit,Fluid,238.39,Net15,2021-12-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004308,V0043,Fluid Control Panel Premium,Fluid,2044.4,Net15,2024-08-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004309, V0125 ,Electrical Lubricant Heavy Duty,Electrical,2539.44,Net60,2021-01-27,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004310,V0069,Instrumentation Flow Meter Heavy Duty,Instrumentation,3163.99,Net30,2021-04-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004311,V0301,Instrumentation Pneumatic Cylinder Premium,Instrumentation,628.23,Net30,2023-11-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004312,null,Safety Lubricant Kit,Safety,482.86,Net15,2021-12-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004313,V0403,Fluid Conveyor Belt Kit,Fluid,1457.88,Net45,2022-06-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004314,V0206,Electrical Steel Rod Kit,Electrical,584.79,Net60,2024-04-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004315,V0266,Electrical Gearbox Kit,Electrical,1948.66,Net60,2021-10-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004316,V0500,Structural Copper Wire Premium,Structural,2051.0,Net15,2024-10-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004317,V0175,Structural Pressure Gauge Standard,Structural,1794.46,Net60,2021-04-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004318,V0312,Electrical Transformer Oil Standard,Electrical,408.75,Net15,2022-11-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004319,V0196,Electrical Gearbox Kit,Electrical,1977.06,Net15,2024-04-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004320,V0190,Instrumentation Fasteners,Instrumentation,1983.02,Net45,2021-06-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004321,V0251,Safety Flow Meter Kit,Safety,335.7,Net60,2024-11-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004322,V0402,Structural Pneumatic Cylinder Premium,Structural,3188.48,Net60,2021-04-14,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004323,V0124,Mechanical Flow Meter,Mechanical,3942.19,Net45,2023-12-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004324,V0151,Safety Pressure Gauge Kit,Safety,379.56,Net30,2023-02-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004325,V0471,Instrumentation Transformer Oil Kit,Instrumentation,2142.62,Net15,2022-08-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004326,V0084,Electrical Transformer Oil Standard,Electrical,427.84,Net60,2025-13-45,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004327,V0093,Safety Steel Rod Standard,Safety,192.63,Net45,2022-12-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004328,V0053,Structural Bearing Kit,Structural,1587.8,Net45,2024-11-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004329,V0199,Safety Hydraulic Pump Heavy Duty,Safety,46.94,Net60,2021-10-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004330,V0349,Instrumentation Circuit Breaker Standard,Instrumentation,2469.94,Net30,2024-01-24,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004331,V0454,Structural Pressure Gauge Standard,Structural,1775.88,Net45,2023-08-03,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004332,V0399,Mechanical Electric Motor Premium,Mechanical,956.51,Net60,2022-11-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004333,V0256,Safety Gearbox Premium,Safety,369.26,Net60,2022-10-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004334,V0315,Fluid Steel Rod Standard,Fluid,1959.04,Net30,2021-09-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004335,V0492,Structural Pneumatic Cylinder Premium,Structural,3286.65,Net45,2023-02-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004336,V0072,Instrumentation Safety Helmet,Instrumentation,1395.99,Net15,2023-09-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004337,V0036,Structural Copper Wire Premium,Structural,2121.99,Net30,2024-07-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004338,V0003,Electrical Conveyor Belt Standard,Electrical,1565.12,Net45,2023-06-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004339,V0013,Mechanical Copper Wire Heavy Duty,Mechanical,3957.09,Net15,2022-10-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004340,V0257,Fluid Steel Rod Standard,Fluid,2214.75,Net15,2024-10-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004341,V0071,Electrical Steel Rod,Electrical,888.7,Net15,2022-03-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004342,V0268,Instrumentation Flow Meter Kit,Instrumentation,3601.49,Net60,2021-04-08,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004343, V0443 ,Safety Transformer Oil Premium,Safety,134.42,Net30,2023-05-12,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004344,V0333,Safety Pressure Gauge Premium,Safety,191.24,Net60,2023-01-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004345,V0185,Structural Valves Standard,Structural,3364.69,Net45,2021-08-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004346,V0467,Mechanical Pressure Gauge Premium,Mechanical,3474.02,Net30,2024-07-02,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004347,V0054,Structural Lubricant,Structural,3619.53,Net30,2021-11-15,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004348,V0178,Fluid Bearing Premium,Fluid,879.49,Net30,2024-11-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004349,V0339,Safety Transformer Oil Kit,Safety,452.7,Net45,2021-04-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004350,V0146,Fluid Conveyor Belt,Fluid,2090.8,Net15,2021-03-10,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004351,V0398,Fluid Control Panel Premium,Fluid,2078.8,Net30,2022-01-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004352,V0477,Mechanical Electric Motor Standard,Mechanical,2074.41,Net15,2023-08-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004353,V0112,Structural Safety Helmet Heavy Duty,Structural,1056.61,Net30,2021-05-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004354,V0209,Mechanical Circuit Breaker Premium,Mechanical,3136.2,Net30,2023-05-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004355,V0237,Safety Conveyor Belt,Safety,292.73,Net60,2022-03-31,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004356,V0334,Safety Transformer Oil Kit,Safety,498.53,Net15,2022-10-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004357,V0335,Mechanical Copper Wire Heavy Duty,Mechanical,3873.07,Net15,2021-12-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004358,null,Fluid Lubricant Standard,Fluid,252.58,Net30,2021-02-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004359,V0215,Fluid Pneumatic Cylinder,Fluid,1870.71,Net45,2024-12-28,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004360,V0144,Instrumentation Industrial Paint Heavy Duty,Instrumentation,3861.49,Net45,2023-09-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004361,V0176,Fluid Conveyor Belt,Fluid,1980.2,Net60,2022-12-17,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004362,V0096,Electrical Conveyor Belt Standard,Electrical,1505.29,Net45,2024-04-22,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004363,V0325,Structural Steel Rod Kit,Structural,1564.66,Net15,2021-09-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004364,V0082,Instrumentation Bearing Premium,Instrumentation,2699.24,Net30,2022-04-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004365,V0448,Instrumentation Copper Wire Heavy Duty,Instrumentation,801.47,Net30,2021-03-09,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004366,V0113,Electrical Copper Wire Premium,Electrical,1246.17,Net15,2023-03-06,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004367,V0027,Structural Conveyor Belt Standard,Structural,1772.73,Net30,2021-10-13,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004368,V0430,Safety Transformer Oil Standard,Safety,131.62,Net30,2024-09-20,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004369,V0348,Fluid Safety Helmet Premium,Fluid,124.58,Net30,2023-08-11,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004370,V0221,Structural Conveyor Belt Premium,Structural,403.75,Net30,2022-12-30,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004371,V0416,Instrumentation Pneumatic Cylinder Premium,Instrumentation,604.7,Net30,2023-07-16,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004372,V0303,Structural Flow Meter Premium,Structural,1784.38,Net60,2022-03-07,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004373,V0363,Structural Pressure Gauge Standard,Structural,1696.68,Net45,2023-09-01,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004374,V0035,Safety Hydraulic Pump Standard,Safety,100.6,Net60,2022-12-23,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004375,V0489,Instrumentation Flow Meter Heavy Duty,Instrumentation,2833.97,Net15,2024-04-25,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004376,V0282,Fluid Conveyor Belt,Fluid,2132.32,Net15,2023-06-18,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004377,V0464,Safety Steel Rod Standard,Safety,190.58,Net45,2021-08-05,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
CON004378,V0162,Structural Bearing,Structural,1664.23,Net60,2021-03-29,2026-07-09T18:01:58.950Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,vendor_contracts
